prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,ASG_CODE,MODE_ASG,new_list,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,BLUEFISH,2018013723weS:8AM-8PM,2018137231104420180121,2018,6,37,133,37,133,672,5,3,3,5,1,0.00,50,0,1,0,0,0,0,,,1104420180121012,6,1,2,,,,,Y,we,1104420180121,1,,1104420180121012,,2,S:8AM-8PM,01,,,ONSLOW,1505,168559,,,1,,8,1,8,19MAR18:13:50,8,8835250101,,5,3,1,888,32,D,1,,,568.72446022,2018013723weS:8AM-8PM,,0,1104420180121012
,RED DRUM,2018013723weS:8AM-8PM,2018137231104420180121,2018,6,37,133,37,133,672,5,3,3,5,2,0.00,80,0,1,0,0,0,0,,,1104420180121013,6,1,2,,,,,Y,we,1104420180121,1,,1104420180121013,,2,S:8AM-8PM,01,,,ONSLOW,1520,169290,,,1,,8,2,8,19MAR18:13:50,8,8835440901,,5,3,1,888,25,D,1,,,568.72446022,2018013723weS:8AM-8PM,,0,1104420180121013
,,2018023723weS:8AM-8PM,2018137231104420180203,2018,6,37,191,37,31,468,5,3,3,5,1,0.00,20,1,1,0,0,0,0,,,1104420180203001,6,1,2,,,,,Y,we,1104420180203,1,,1104420180203001,,2,S:8AM-8PM,02,,,WAYNE,1430,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,22,E,1,,,2079.1952194,2018023723weS:8AM-8PM,,0,1104420180203001
,,2018023723wdS:8AM-8PM,2018137231104420180221,2018,6,37,49,37,31,642,5,3,3,5,1.5,0.00,20,2,1,0,0,0,0,,,1104420180221001,6,1,2,,,,,Y,wd,1104420180221,1,,1104420180221001,,2,S:8AM-8PM,02,,,CRAVEN,1227,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,67,E,1,,,1332.9567005,2018023723wdS:8AM-8PM,,0,1104420180221001
,,2018023723weS:8AM-8PM,2018137231104420180224,2018,6,37,49,37,31,671,1,3,3,5,3,,20,0,1,0,0,0,0,,,1104420180224001,6,1,2,,,,,Y,we,1104420180224,4,,1104420180224001,,2,S:8AM-8PM,02,,,CRAVEN,1206,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,60,F,1,,,641.19950987,2018023723weS:8AM-8PM,,0,1104420180224001
,,2018023723weS:8AM-8PM,2018137231104420180224,2018,6,37,49,37,31,671,1,3,3,5,3,,20,0,1,0,0,0,0,,,1104420180224002,6,1,2,,,,,Y,we,1104420180224,4,,1104420180224002,,2,S:8AM-8PM,02,,,CRAVEN,1207,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,2,888,57,F,1,,,641.19950987,2018023723weS:8AM-8PM,,0,1104420180224002
,,2018023723weS:8AM-8PM,2018137231104420180224,2018,7,12,1,37,31,671,1,3,3,5,4,,0,0,1,0,0,0,0,,,1104420180224003,6,1,2,,,,,O,we,1104420180224,4,,1104420180224003,,2,S:8AM-8PM,02,,,ALACHUA,1341,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,56,F,1,,,641.19950987,2018023723weS:8AM-8PM,,0,1104420180224003
,,2018023723weS:8AM-8PM,2018137231104420180224,2018,6,37,49,37,31,671,1,3,3,5,2,,60,4,1,0,0,0,0,,,1104420180224005,6,1,2,,,,,Y,we,1104420180224,4,,1104420180224005,,2,S:8AM-8PM,02,,,CRAVEN,1503,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,24,F,1,,,633.43995171,2018023723weS:8AM-8PM,,0,1104420180224005
,,2018023733weS:8AM-8PM,2018137331105920180225,2018,6,37,25,37,19,3957,1,3,5,5,2.5,0.00,100,4,1,1,0,0,0,,,1105920180225001,6,1,2,,,,,N,we,1105920180225,4,,1105920180225001,1,3,S:8AM-8PM,02,,,,1035,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,32,Z,1,,,2606.667831,2018023733weS:8AM-8PM,,0,1105920180225001
,,2018023733weS:8AM-8PM,2018137331105920180225,2018,6,37,25,37,19,3957,1,3,5,5,2.5,,100,4,1,0,0,0,0,,,1105920180225002,6,1,2,,,,,N,we,1105920180225,4,,1105920180225002,,3,S:8AM-8PM,02,,,,1037,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,14,Z,1,,,2606.667831,2018023733weS:8AM-8PM,,0,1105920180225002
,,2018023733weS:8AM-8PM,2018137331105920180225,2018,6,37,25,37,19,3957,1,3,5,5,2.5,,100,4,1,0,0,0,0,,,1105920180225003,6,1,2,,,,,N,we,1105920180225,4,,1105920180225003,,3,S:8AM-8PM,02,,,,1039,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,2,888,13,Z,1,,,2606.667831,2018023733weS:8AM-8PM,,0,1105920180225003
,BLACK DRUM,2018023733weS:8AM-8PM,2018137331105920180225,2018,6,37,153,37,19,3957,1,3,5,5,1,,40,10,1,0,0,0,0,,,1105920180225004,6,1,2,,,,,N,we,1105920180225,4,,1105920180225004,,3,S:8AM-8PM,02,,,,1205,169288,,,1,,8,1,8,19MAR18:13:50,8,8835440801,,0,3,1,888,47,Z,1,,,2047.7299746,2018023733weS:8AM-8PM,,0,1105920180225004
,,2018023733weS:8AM-8PM,2018137331105920180225,2018,6,37,153,37,19,3957,1,3,5,5,1,,40,10,1,0,0,0,0,,,1105920180225005,6,1,2,,,,,N,we,1105920180225,4,,1105920180225005,,3,S:8AM-8PM,02,,,,1207,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,16,Z,1,,,2047.7299746,2018023733weS:8AM-8PM,,0,1105920180225005
,,2018013713wdS:8AM-8PM,2018137131106420180122,2018,6,37,55,37,55,3437,1,3,2,5,3,,24,2,1,0,0,0,0,,,1106420180122003,6,1,2,,,,,Y,wd,1106420180122,4,,1106420180122003,,1,S:8AM-8PM,01,,,DARE,1337,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,2,888,61,S,1,,,7899.2594799,2018013713wdS:8AM-8PM,,0,1106420180122003
,,2018013713wdS:8AM-8PM,2018137131106420180122,2018,6,37,55,37,55,3437,1,3,2,5,3,,35,4,1,0,0,0,0,,,1106420180122004,6,1,2,,,,,Y,wd,1106420180122,4,,1106420180122004,,1,S:8AM-8PM,01,,,DARE,1341,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,2,888,67,S,1,,,7899.2594799,2018013713wdS:8AM-8PM,,0,1106420180122004
,,2018023713weS:8AM-8PM,2018137131106420180210,2018,6,37,139,37,55,800,1,3,2,5,0.5,,100,14,1,0,0,0,0,,,1106420180210001,6,1,2,,,,,Y,we,1106420180210,3,,1106420180210001,,1,S:8AM-8PM,02,,,PASQUOTANK,1148,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,57,W,1,,,397.38831623,2018023713weS:8AM-8PM,,0,1106420180210001
,,2018023713weS:8AM-8PM,2018137131106420180210,2018,6,37,147,37,55,800,1,3,2,5,0.5,0.00,40,4,1,1,0,0,0,,,1106420180210002,6,1,2,,,,,Y,we,1106420180210,3,,1106420180210002,1,1,S:8AM-8PM,02,,,PITT,1152,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,30,W,1,,,397.38831623,2018023713weS:8AM-8PM,,0,1106420180210002
,,2018013723wdS:8AM-8PM,2018137231108720180111,2018,6,37,133,37,133,672,5,3,3,5,2,0.00,150,16,1,0,0,0,0,,,1108720180111001,6,1,2,,,,,Y,wd,1108720180111,1,,1108720180111001,,2,S:8AM-8PM,01,,,ONSLOW,1523,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,,25,D,2,,,1031.2561467,2018013723wdS:8AM-8PM,,0,1108720180111001
,,2018013723wdS:8AM-8PM,2018137231108720180111,2018,6,37,133,37,133,672,5,3,3,5,2,0.00,150,16,1,0,0,0,0,,,1108720180111002,6,1,2,,,,,Y,wd,1108720180111,1,,1108720180111002,,2,S:8AM-8PM,01,,,ONSLOW,1524,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,,21,D,2,,,1031.2561467,2018013723wdS:8AM-8PM,,0,1108720180111002
,,2018013723weS:8AM-8PM,2018137231108720180120,2018,6,37,133,37,31,813,1,3,3,5,1,,12,12,1,0,0,0,0,,,1108720180120001,6,1,2,,,,,Y,we,1108720180120,4,,1108720180120001,,2,S:8AM-8PM,01,,,ONSLOW,1441,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,19,E,1,,,1582.9966585,2018013723weS:8AM-8PM,,0,1108720180120001
,,2018013723weS:8AM-8PM,2018137231108720180120,2018,6,37,133,37,31,813,1,3,3,5,1,,12,12,1,0,0,0,0,,,1108720180120002,6,1,2,,,,,Y,we,1108720180120,4,,1108720180120002,,2,S:8AM-8PM,01,,,ONSLOW,1442,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,22,E,1,,,1582.9966585,2018013723weS:8AM-8PM,,0,1108720180120002
,,2018013723weS:8AM-8PM,2018137231108720180120,2018,6,37,133,37,31,813,1,3,3,5,1,,12,12,1,0,0,0,0,,,1108720180120003,6,1,2,,,,,Y,we,1108720180120,4,,1108720180120003,,2,S:8AM-8PM,01,,,ONSLOW,1443,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,19,E,1,,,1582.9966585,2018013723weS:8AM-8PM,,0,1108720180120003
,,2018013723weS:8AM-8PM,2018137231108720180120,2018,6,37,133,37,31,813,1,3,3,5,1,,12,12,1,0,0,0,0,,,1108720180120004,6,1,2,,,,,Y,we,1108720180120,4,,1108720180120004,,2,S:8AM-8PM,01,,,ONSLOW,1444,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,19,E,1,,,1582.9966585,2018013723weS:8AM-8PM,,0,1108720180120004
,,2018023723wdS:8AM-8PM,2018137231108720180201,2018,6,37,31,37,31,393,1,3,2,5,0.5,,5,0,1,0,0,0,0,,,1108720180201001,6,1,2,,,,,Y,wd,1108720180201,3,,1108720180201001,,2,S:8AM-8PM,02,,,CARTERET,1349,,,,1,,8,1,8,19MAR18:13:50,8,,,1,3,1,888,32,Q,1,,,3376.1356135,2018023723wdS:8AM-8PM,,0,1108720180201001
,SPOTTED SEATROUT,2018023723weS:8AM-8PM,2018137231108720180209,2018,6,37,133,37,31,642,5,3,3,5,0.5,0.00,100,0,1,0,0,0,0,,,1108720180209001,6,1,2,,,,,Y,we,1108720180209,1,,1108720180209001,,2,S:8AM-8PM,02,,,ONSLOW,1220,169239,,,1,,8,2,8,19MAR18:13:50,8,8835440102,,5,3,1,888,16,E,1,,,1680.2275334,2018023723weS:8AM-8PM,,0,1108720180209001
,SPOTTED SEATROUT,2018023723weS:8AM-8PM,2018137231108720180209,2018,6,37,133,37,31,642,5,3,3,5,0.5,0.00,100,0,1,0,0,0,0,,,1108720180209002,6,1,2,,,,,Y,we,1108720180209,1,,1108720180209002,,2,S:8AM-8PM,02,,,ONSLOW,1221,169239,,,1,,8,2,8,19MAR18:13:50,8,8835440102,,5,3,1,888,13,E,1,,,1680.2275334,2018023723weS:8AM-8PM,,0,1108720180209002
RED DRUM,SPOTTED SEATROUT,2018023723weS:8AM-8PM,2018137231108720180209,2018,6,37,31,37,31,642,5,3,3,5,3,0.00,90,0,1,2,0,0,0,,,1108720180209003,6,1,2,,,,,Y,we,1108720180209,1,,1108720180209003,2,2,S:8AM-8PM,02,,,CARTERET,1340,169239,169290,,1,,8,1,8,19MAR18:13:50,8,8835440102,8835440901,5,3,1,888,27,E,1,,,1680.2275334,2018023723weS:8AM-8PM,,0,1108720180209003
,,2018023723wdS:8AM-8PM,2018137231108720180215,2018,6,37,49,37,31,468,5,3,3,5,1,1.00,50,2,1,0,0,0,0,,,1108720180215001,6,1,2,,,,,Y,wd,1108720180215,1,,1108720180215001,,2,S:8AM-8PM,02,,,CRAVEN,1327,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,79,E,1,,,1353.8158995,2018023723wdS:8AM-8PM,,0,1108720180215001
,,2018023723wdS:8AM-8PM,2018137231108720180215,2018,6,37,49,37,31,468,5,3,3,5,1,1.00,50,2,1,0,0,0,0,,,1108720180215002,6,1,2,,,,,Y,wd,1108720180215,1,,1108720180215002,,2,S:8AM-8PM,02,,,CRAVEN,1328,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,88,E,1,,,1353.8158995,2018023723wdS:8AM-8PM,,0,1108720180215002
,,2018023723weS:8AM-8PM,2018137231108720180216,2018,6,37,133,37,133,407,1,3,3,5,0.5,,3,0,1,0,0,0,0,,,1108720180216001,6,1,2,,,,,Y,we,1108720180216,4,,1108720180216001,,2,S:8AM-8PM,02,,,ONSLOW,1339,,,,1,,8,1,8,19MAR18:13:50,8,,,0,3,1,888,29,N,1,,,318.79079754,2018023723weS:8AM-8PM,,0,1108720180216001
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,117,37,31,468,5,3,3,5,2,0.00,25,0,1,0,0,0,0,,,1108720180225001,6,1,2,,,,,Y,we,1108720180225,1,,1108720180225001,,2,S:8AM-8PM,02,,,MARTIN,1145,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,2,888,60,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225001
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,195,37,31,468,5,3,3,5,0.5,0.00,10,0,1,0,0,0,0,,,1108720180225002,6,1,2,,,,,Y,we,1108720180225,1,,1108720180225002,,2,S:8AM-8PM,02,,,WILSON,1317,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,26,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225002
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,49,37,31,468,5,3,3,5,2,2.00,25,0,1,0,0,0,0,,,1108720180225003,6,1,2,,,,,Y,we,1108720180225,1,,1108720180225003,,2,S:8AM-8PM,02,,,CRAVEN,1322,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,33,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225003
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,49,37,31,468,5,3,3,5,3,1.50,3,0,1,1,0,0,0,,,1108720180225004,6,1,2,,,,,Y,we,1108720180225,1,,1108720180225004,2,2,S:8AM-8PM,02,,,CRAVEN,1327,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,38,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225004
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,49,37,31,468,5,3,3,5,3,1.50,3,0,1,0,0,0,0,,,1108720180225005,6,1,2,,,,,Y,we,1108720180225,1,,1108720180225005,,2,S:8AM-8PM,02,,,CRAVEN,1328,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,9,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225005
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,101,37,31,468,5,3,3,5,1,2.00,1,0,1,0,0,0,0,,,1108720180225006,6,1,2,,,,,N,we,1108720180225,1,,1108720180225006,,2,S:8AM-8PM,02,,,,1333,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,38,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225006
,,2018023723weS:8AM-8PM,2018137231108720180225,2018,6,37,101,37,31,468,5,3,3,5,1,2.00,1,0,1,0,0,0,0,,,1108720180225007,6,1,2,,,,,N,we,1108720180225,1,,1108720180225007,,2,S:8AM-8PM,02,,,,1334,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,18,E,1,,,2675.3780751,2018023723weS:8AM-8PM,,0,1108720180225007
,,2018013713weS:8AM-8PM,2018137131109620180121,2018,6,37,55,37,55,3437,5,3,2,5,1,0.00,50,8,1,0,0,0,0,,,1109620180121003,6,1,2,,,,,Y,we,1109620180121,4,,1109620180121003,,1,S:8AM-8PM,01,,,DARE,1506,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,17,S,1,,,2154.1836336,2018013713weS:8AM-8PM,,0,1109620180121003
,,2018023713weS:8AM-8PM,2018137131109620180211,2018,6,37,139,37,55,150,1,3,G,5,0.5,,998,5,1,0,0,0,0,,,1109620180211001,6,1,2,,,,,Y,we,1109620180211,5,,1109620180211001,,1,S:8AM-8PM,02,,,PASQUOTANK,1258,,,,1,,8,2,8,19MAR18:13:50,8,,,1,3,1,888,11,V,1,,,169.17207791,2018023713weS:8AM-8PM,,0,1109620180211001
,,2018023713wdS:8AM-8PM,2018137131109620180221,2018,6,37,55,37,55,3437,3,3,2,5,1.5,,70,4,1,0,0,0,0,,,1109620180221001,6,1,2,,,,,Y,wd,1109620180221,4,,1109620180221001,,1,S:8AM-8PM,02,,,DARE,1045,,,,1,,8,1,8,19MAR18:13:50,8,,,3,3,1,888,45,S,1,,,6015.3873022,2018023713wdS:8AM-8PM,,0,1109620180221001
,,2018013723wdS:8AM-8PM,2018137231555820180122,2018,5,24,21,37,133,407,4,3,3,5,1,,3,0,1,0,0,0,0,,,1555820180122001,6,1,2,,,,,O,wd,1555820180122,4,,1555820180122001,,2,S:8AM-8PM,01,,,,1405,,,,1,,8,1,8,19MAR18:13:50,8,,,4,3,1,888,63,N,1,,,1067.2745791,2018013723wdS:8AM-8PM,,0,1555820180122001
,,2018023723wdS:8AM-8PM,2018137231555820180222,2018,6,37,133,37,133,407,4,3,3,5,2,,150,30,1,0,0,0,0,,,1555820180222001,6,1,2,,,,,Y,wd,1555820180222,4,,1555820180222001,,2,S:8AM-8PM,02,,,ONSLOW,1158,,,,1,,8,1,8,19MAR18:13:50,8,,,4,3,1,888,25,N,1,,,276.4940308,2018023723wdS:8AM-8PM,,0,1555820180222001
,,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,69,37,31,468,5,3,3,5,1,0.00,8,0,1,0,0,0,0,,,1555820180224001,6,1,2,,,,,N,we,1555820180224,1,,1555820180224001,,2,S:8AM-8PM,02,,,,1525,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,42,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224001
,,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,49,37,31,468,5,3,3,5,1,0.00,50,22,1,0,0,0,0,,,1555820180224002,6,1,2,,,,,Y,we,1555820180224,1,,1555820180224002,,2,S:8AM-8PM,02,,,CRAVEN,1558,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,40,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224002
,,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,31,37,31,468,5,3,3,5,1,0.00,50,5,1,0,0,0,0,,,1555820180224003,6,1,2,,,,,Y,we,1555820180224,1,,1555820180224003,,2,S:8AM-8PM,02,,,CARTERET,1559,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,25,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224003
,,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,69,37,31,468,5,3,3,5,1,1.50,7,0,1,0,0,0,0,,,1555820180224005,6,1,2,,,,,N,we,1555820180224,1,,1555820180224005,,2,S:8AM-8PM,02,,,,1635,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,73,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224005
,,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,49,37,31,468,5,3,3,5,1,1.00,0,0,1,0,0,0,0,,,1555820180224006,6,1,2,,,,,Y,we,1555820180224,1,,1555820180224006,,2,S:8AM-8PM,02,,,CRAVEN,1638,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,22,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224006
,,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,49,37,31,468,5,3,3,5,1,1.00,0,0,1,0,0,0,0,,,1555820180224007,6,1,2,,,,,Y,we,1555820180224,1,,1555820180224007,,2,S:8AM-8PM,02,,,CRAVEN,1639,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,2,888,19,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224007
,UNIDENTIFIED (SHARKS),2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,135,37,31,468,5,3,3,5,3,0.00,60,4,1,0,0,0,0,,,1555820180224008,6,1,2,,,,,N,we,1555820180224,1,,1555820180224008,,2,S:8AM-8PM,02,,,,1639,159786,,,1,,8,2,8,19MAR18:13:50,8,1000000002,,5,3,1,888,9,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224008
,LEFTEYE FLOUNDER GENUS,2018023723weS:8AM-8PM,2018137231555820180224,2018,6,37,147,37,31,468,5,3,3,5,0.5,1.50,0,0,1,0,0,0,0,,,1555820180224009,6,1,2,,,,,Y,we,1555820180224,1,,1555820180224009,,2,S:8AM-8PM,02,,,PITT,1643,172734,,,1,,8,2,8,19MAR18:13:50,8,8857030300,,5,3,1,888,40,E,1,,,4379.4776804,2018023723weS:8AM-8PM,,0,1555820180224009
,MULLET GENUS,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,31,37,31,814,4,3,2,5,0.5,,200,5,1,0,0,0,0,,,1555820180225001,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225001,,2,S:8AM-8PM,02,,,CARTERET,1139,170334,,,3,,8,1,8,19MAR18:13:50,8,8836010100,,4,3,1,888,56,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225001
,,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,31,37,31,814,4,3,2,5,0.5,,2,0,1,0,0,0,0,,,1555820180225002,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225002,,2,S:8AM-8PM,02,,,CARTERET,1309,,,,1,,8,2,8,19MAR18:13:50,8,,,4,3,1,888,,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225002
,,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,49,37,31,814,4,3,2,5,0.5,,2,0,1,0,0,0,0,,,1555820180225003,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225003,,2,S:8AM-8PM,02,,,CRAVEN,1310,,,,1,,8,2,8,19MAR18:13:50,8,,,4,3,1,888,,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225003
,,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,31,37,31,814,4,3,2,5,1,,5,0,1,0,0,0,0,,,1555820180225004,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225004,,2,S:8AM-8PM,02,,,CARTERET,1315,,,,1,,8,2,8,19MAR18:13:50,8,,,4,3,2,888,12,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225004
,,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,31,37,31,814,4,3,2,5,1,,5,0,1,0,0,0,0,,,1555820180225005,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225005,,2,S:8AM-8PM,02,,,CARTERET,1316,,,,1,,8,2,8,19MAR18:13:50,8,,,4,3,1,888,10,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225005
,,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,31,37,31,814,4,3,2,5,1,,5,0,1,0,0,0,0,,,1555820180225006,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225006,,2,S:8AM-8PM,02,,,CARTERET,1317,,,,1,,8,2,8,19MAR18:13:50,8,,,4,3,1,888,8,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225006
,,2018023723weS:8AM-8PM,2018137231555820180225,2018,6,37,31,37,31,814,4,3,2,5,1,,5,0,1,0,0,0,0,,,1555820180225007,6,1,2,,,,,Y,we,1555820180225,4,,1555820180225007,,2,S:8AM-8PM,02,,,CARTERET,1318,,,,1,,8,1,8,19MAR18:13:50,8,,,4,3,1,888,36,Q,1,,,1323.9312607,2018023723weS:8AM-8PM,,0,1555820180225007
,,2018023713weS:8AM-8PM,2018137131733920180210,2018,6,37,55,37,55,804,5,3,2,5,1,0.00,20,10,1,0,0,0,0,,,1733920180210001,6,1,2,,,,,Y,we,1733920180210,1,,1733920180210001,,1,S:8AM-8PM,02,,,DARE,1355,,,,1,,8,1,8,19MAR18:13:50,8,,,5,3,1,888,32,W,1,,,6797.030279,2018023713weS:8AM-8PM,,0,1733920180210001
,,2018023713weS:8AM-8PM,2018137131733920180210,2018,6,37,55,37,55,500,5,3,G,5,1,0.00,20,2,1,0,0,0,0,,,1733920180210002,6,1,2,,,,,Y,we,1733920180210,1,,1733920180210002,,1,S:8AM-8PM,02,,,DARE,1640,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,2,888,32,V,1,,,3264.3470843,2018023713weS:8AM-8PM,,0,1733920180210002
,,2018023713weS:8AM-8PM,2018137131733920180210,2018,6,37,55,37,55,500,5,3,G,5,1,0.00,10,2,1,0,0,0,0,,,1733920180210003,6,1,2,,,,,Y,we,1733920180210,1,,1733920180210003,,1,S:8AM-8PM,02,,,DARE,1645,,,,1,,8,2,8,19MAR18:13:50,8,,,5,3,1,888,12,V,1,,,3264.3470843,2018023713weS:8AM-8PM,,0,1733920180210003
,RED DRUM,2018023713wdS:8AM-8PM,2018137131733920180214,2018,6,37,55,37,55,150,5,3,G,5,1,0.00,200,0,1,0,0,0,0,,,1733920180214001,6,1,2,,,,,Y,wd,1733920180214,5,,1733920180214001,,1,S:8AM-8PM,02,,,DARE,1335,169290,,,1,,8,1,8,19MAR18:13:50,8,8835440901,,5,3,1,888,33,V,1,,,138.62384839,2018023713wdS:8AM-8PM,,0,1733920180214001
,RED DRUM,2018023713wdS:8AM-8PM,2018137131733920180214,2018,6,37,55,37,55,150,5,3,G,5,1,0.00,100,10,1,0,0,0,0,,,1733920180214002,6,1,2,,,,,Y,wd,1733920180214,5,,1733920180214002,,1,S:8AM-8PM,02,,,DARE,1340,169290,,,1,,8,1,8,19MAR18:13:50,8,8835440901,,5,3,1,888,32,V,1,,,138.62384839,2018023713wdS:8AM-8PM,,0,1733920180214002
,,2018023713weS:8AM-8PM,2018137131733920180224,2018,6,37,55,37,55,800,1,3,2,5,0.5,,285,10,1,0,0,0,0,,,1733920180224001,6,1,2,,,,,Y,we,1733920180224,3,,1733920180224001,,1,S:8AM-8PM,02,,,DARE,1440,,,,1,,8,2,8,19MAR18:13:50,8,,,0,3,1,888,64,W,1,,,421.8258082,2018023713weS:8AM-8PM,,0,1733920180224001
,RED DRUM,2018023713weS:8AM-8PM,2018137131733920180224,2018,0,54,5,37,55,800,1,3,2,5,1.5,,0,0,1,0,0,0,0,,,1733920180224004,6,1,2,,,,,O,we,1733920180224,3,,1733920180224004,,1,S:8AM-8PM,02,,,,1535,169290,,,1,,8,1,8,19MAR18:13:50,8,8835440901,,0,1,1,888,44,W,1,,,421.8258082,2018023713weS:8AM-8PM,,0,1733920180224004
