prim2_common,prim1_common,strat_id,psu_id,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,telefon,COASTAL,kod,new_list,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,region,strat_interval,month,fshinsp_a,num_fish_a,COUNTY,TIME,tsn1,tsn2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,date1,DIST,prim1,prim2,MODE2001,TURTLE,GENDER,REEFCODE,AGE,AREA_NC,ART_REEF,muni_res,muni_trp,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
,TAUTOG,2018113613weS:8AM-8PM,2018636131777020181111,2018,5,36,103,36,103,5,2,3,5,5,2,,16,4,1,0,0,0,0,,,1777020181111013,5,6,2,,,,,Y,we,,1777020181111,1,1777020181111013,,1,S:8AM-8PM,11,,,SUFFOLK,1643,170479,,,1,,8,2,8,17JAN19:08:35,8,8839010101,,2,,2,,42,,2,,,226.19942248,2018113613weS:8AM-8PM,,0,1777020181111013
,STRIPED BASS,2018113613weS:8AM-8PM,2018636131777020181117,2018,5,36,59,36,103,5,2,3,5,5,7,,60,30,1,0,0,0,0,,,1777020181117001,5,6,2,,,,,Y,we,,1777020181117,1,1777020181117001,,1,S:8AM-8PM,11,,,NASSAU,1304,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,2,,1,,55,,2,,,354.311981,2018113613weS:8AM-8PM,,0,1777020181117001
,STRIPED BASS,2018113613weS:8AM-8PM,2018636131777020181117,2018,5,36,103,36,103,5,2,3,5,5,2,0.00,60,7,1,1,0,0,0,,,1777020181117002,5,6,2,,,,,Y,we,,1777020181117,1,1777020181117002,2,1,S:8AM-8PM,11,,,SUFFOLK,1427,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,2,,1,,46,,2,,,219.67997613,2018113613weS:8AM-8PM,,0,1777020181117002
,,2018113613weS:8AM-8PM,2018636131777020181117,2018,5,36,103,36,103,5,2,3,5,5,1,,0,0,1,0,0,0,0,,,1777020181117003,5,6,2,,,,,Y,we,,1777020181117,1,1777020181117003,,1,S:8AM-8PM,11,,,SUFFOLK,1449,,,,1,,8,1,8,17JAN19:08:35,8,,,2,,1,,67,,2,,,219.67997613,2018113613weS:8AM-8PM,,0,1777020181117003
,,2018113613weS:8AM-8PM,2018636131777020181117,2018,5,36,103,36,103,5,2,3,5,5,1,,0,0,1,0,0,0,0,,,1777020181117004,5,6,2,,,,,Y,we,,1777020181117,1,1777020181117004,,1,S:8AM-8PM,11,,,SUFFOLK,1450,,,,1,,8,2,8,17JAN19:08:35,8,,,2,,1,,37,,2,,,219.67997613,2018113613weS:8AM-8PM,,0,1777020181117004
,TAUTOG,2018113613weS:8AM-8PM,2018636131777020181117,2018,5,36,103,36,103,5,2,3,5,5,1.5,,180,10,1,0,0,0,0,,,1777020181117007,5,6,2,,,,,Y,we,,1777020181117,1,1777020181117007,,1,S:8AM-8PM,11,,,SUFFOLK,1554,170479,,,1,,8,2,8,17JAN19:08:35,8,8839010101,,2,,1,,28,,2,,,219.67997613,2018113613weS:8AM-8PM,,0,1777020181117007
,,2018113613weS:8AM-8PM,2018636131777020181117,2018,5,36,103,36,103,5,2,3,5,5,4,,3,2,1,0,0,0,0,,,1777020181117008,5,6,2,,,,,Y,we,,1777020181117,1,1777020181117008,,1,S:8AM-8PM,11,,,SUFFOLK,1605,,,,1,,8,1,8,17JAN19:08:35,8,,,2,,1,,44,,2,,,219.67997613,2018113613weS:8AM-8PM,,0,1777020181117008
,STRIPED BASS,2018113613weS:8AM-8PM,2018636131777020181123,2018,5,36,103,36,103,354,5,3,C,5,4,2.00,20,10,1,0,0,0,0,,,1777020181123001,5,6,2,,,,,Y,we,,1777020181123,1,1777020181123001,,1,S:8AM-8PM,11,,,SUFFOLK,1344,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,5,,1,,29,,2,,,4111.7822983,2018113613weS:8AM-8PM,,0,1777020181123001
,STRIPED BASS,2018113613weS:8AM-8PM,2018636131777020181123,2018,5,36,103,36,103,354,5,3,C,5,4,2.00,20,10,1,0,0,0,0,,,1777020181123002,5,6,2,,,,,Y,we,,1777020181123,1,1777020181123002,,1,S:8AM-8PM,11,,,SUFFOLK,1345,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,37,,2,,,4111.7822983,2018113613weS:8AM-8PM,,0,1777020181123002
,,2018113613weS:8AM-8PM,2018636131777020181125,2018,5,36,103,36,103,228,5,3,C,5,3,0.00,30,10,1,0,0,0,0,,,1777020181125005,5,6,2,,,,,Y,we,,1777020181125,3,1777020181125005,,1,S:8AM-8PM,11,,,SUFFOLK,1548,,,,1,,8,2,8,17JAN19:08:35,8,,,5,,1,,63,,2,,,66.207826033,2018113613weS:8AM-8PM,,0,1777020181125005
,TAUTOG,2018123613weS:8AM-8PM,2018636131777020181201,2018,5,36,103,36,103,5,2,3,5,5,2,,30,8,1,0,0,0,0,,,1777020181201001,5,6,2,,,,,Y,we,,1777020181201,1,1777020181201001,,1,S:8AM-8PM,12,,,SUFFOLK,1146,170479,,,1,,8,1,8,17JAN19:08:35,8,8839010101,,2,,1,,54,,2,,,702.56989488,2018123613weS:8AM-8PM,,0,1777020181201001
,STRIPED BASS,2018123613weS:8AM-8PM,2018636131777020181201,2018,5,36,103,36,103,400,1,3,4,5,0.5,,20,5,1,0,0,0,0,,,1777020181201002,5,6,2,,,,,Y,we,,1777020181201,1,1777020181201002,,1,S:8AM-8PM,12,,,SUFFOLK,1432,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,0,,1,,22,,2,,,401.02616458,2018123613weS:8AM-8PM,,0,1777020181201002
,STRIPED BASS,2018123613weS:8AM-8PM,2018636131777020181201,2018,5,36,103,36,103,400,1,3,4,5,0.5,,20,5,1,0,0,0,0,,,1777020181201003,5,6,2,,,,,Y,we,,1777020181201,1,1777020181201003,,1,S:8AM-8PM,12,,,SUFFOLK,1433,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,0,,1,,30,,2,,,401.02616458,2018123613weS:8AM-8PM,,0,1777020181201003
BLUEFISH,STRIPED BASS,2018123613weS:8AM-8PM,2018636131777020181201,2018,5,36,59,36,103,400,1,3,4,5,4,,30,5,1,0,0,0,0,,,1777020181201004,5,6,2,,,,,Y,we,,1777020181201,1,1777020181201004,,1,S:8AM-8PM,12,,,NASSAU,1612,167680,168559,,1,,8,1,8,17JAN19:08:35,8,8835020102,8835250101,0,,1,,35,,2,,,401.02616458,2018123613weS:8AM-8PM,,0,1777020181201004
,STRIPED BASS,2018123613weS:8AM-8PM,2018636131777020181209,2018,5,36,103,36,103,5,2,3,5,5,2,,50,6,1,0,0,0,0,,,1777020181209002,5,6,2,,,,,Y,we,,1777020181209,1,1777020181209002,,1,S:8AM-8PM,12,,,SUFFOLK,1640,167680,,,1,,8,1,8,17JAN19:08:35,8,8835020102,,2,,1,,32,,2,,,461.58592358,2018123613weS:8AM-8PM,,0,1777020181209002
,ATLANTIC MENHADEN,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,1,,30,0,1,0,0,0,0,,,1777020181229001,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229001,,1,S:8AM-8PM,12,,,KINGS,1429,161732,,,1,,8,1,8,17JAN19:08:35,8,8747010401,,0,,1,,30,,2,,,1323.7560818,2018123613weS:8AM-8PM,,0,1777020181229001
,,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,1.5,0.00,10,3,1,1,0,0,0,,,1777020181229002,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229002,2,1,S:8AM-8PM,12,0,2,QUEENS,1606,,,,1,,8,1,8,17JAN19:08:35,8,,,0,,1,,47,,2,,,1323.7560818,2018123613weS:8AM-8PM,,0,1777020181229002
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,0.5,,90,7,1,0,0,0,0,,,1777020181229003,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229003,,1,S:8AM-8PM,12,,,KINGS,1622,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,54,,2,,,1323.7560818,2018123613weS:8AM-8PM,,0,1777020181229003
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,1,,2,2,1,0,0,0,0,,,1777020181229004,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229004,,1,S:8AM-8PM,12,,,QUEENS,1649,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,50,,2,,,1323.7560818,2018123613weS:8AM-8PM,,0,1777020181229004
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,1.5,,4,1,1,0,0,0,0,,,1777020181229005,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229005,,1,S:8AM-8PM,12,,,KINGS,1702,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,34,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229005
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,1.5,,47,1,1,0,0,0,0,,,1777020181229006,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229006,,1,S:8AM-8PM,12,,,KINGS,1703,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,37,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229006
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,1.5,,14,2,1,0,0,0,0,,,1777020181229007,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229007,,1,S:8AM-8PM,12,,,QUEENS,1705,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,12,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229007
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,1.5,,14,2,1,0,0,0,0,,,1777020181229008,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229008,,1,S:8AM-8PM,12,,,QUEENS,1706,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,11,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229008
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,1,0.00,100,8,1,1,0,0,0,,,1777020181229009,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229009,2,1,S:8AM-8PM,12,0,2,KINGS,1710,161722,,,1,,8,1,8,17JAN19:08:35,8,8747010201,,0,,1,,58,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229009
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,2.5,0.00,10,1,1,1,0,0,0,,,1777020181229010,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229010,2,1,S:8AM-8PM,12,0,4,KINGS,1732,161722,,,1,,8,1,8,17JAN19:08:35,8,8747010201,,0,,1,,37,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229010
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,7,0.00,7,3,1,1,0,0,0,,,1777020181229011,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229011,2,1,S:8AM-8PM,12,0,7,QUEENS,1752,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,62,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229011
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,2,0.00,40,5,1,1,0,0,0,,,1777020181229012,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229012,2,1,S:8AM-8PM,12,0,6,QUEENS,1812,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,48,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229012
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,4,0.00,125,10,1,1,0,0,0,,,1777020181229013,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229013,2,1,S:8AM-8PM,12,0,7,KINGS,1850,161722,,,1,,8,1,8,17JAN19:08:35,8,8747010201,,0,,1,,47,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229013
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,4,0.00,125,10,1,1,0,0,0,,,1777020181229014,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229014,2,1,S:8AM-8PM,12,0,9,KINGS,1851,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,70,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229014
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,81,36,47,113,1,3,4,5,1.5,0.00,30,2,1,1,0,0,0,,,1777020181229015,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229015,2,1,S:8AM-8PM,12,0,4,QUEENS,1857,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,67,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229015
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777020181229,2018,5,36,47,36,47,113,1,3,4,5,2,,5,5,1,0,0,0,0,,,1777020181229016,5,6,2,,,,,Y,we,,1777020181229,1,1777020181229016,,1,S:8AM-8PM,12,,,KINGS,1915,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,60,,2,,,914.52182642,2018123613weS:8AM-8PM,,0,1777020181229016
,STRIPED BASS,2018113613weS:8AM-8PM,2018636131777120181102,2018,5,36,103,36,103,228,5,3,C,5,0.5,0.00,75,25,1,0,0,0,0,,,1777120181102001,5,6,2,,,,,Y,we,,1777120181102,3,1777120181102001,,1,S:8AM-8PM,11,,,SUFFOLK,826,167680,,,1,,8,2,8,17JAN19:08:35,8,8835020102,,5,,1,,29,,2,,,7280.7526912,2018113613weS:8AM-8PM,,0,1777120181102001
BLUEFISH,STRIPED BASS,2018113613weS:8AM-8PM,2018636131777120181102,2018,5,36,103,36,103,228,2,3,C,5,0.5,,50,30,1,0,0,0,0,,,1777120181102002,5,6,2,,,,,Y,we,,1777120181102,3,1777120181102002,,1,S:8AM-8PM,11,,,SUFFOLK,1005,167680,168559,,1,,8,1,8,17JAN19:08:35,8,8835020102,8835250101,2,,1,,36,,2,,,7280.7526912,2018113613weS:8AM-8PM,,0,1777120181102002
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777120181215,2018,5,36,59,36,59,587,1,3,4,5,1,,5,1,1,0,0,0,0,,,1777120181215001,5,6,2,,,,,Y,we,,1777120181215,1,1777120181215001,,1,S:8AM-8PM,12,,,NASSAU,1510,161722,,,1,,8,2,8,17JAN19:08:35,8,8747010201,,0,,1,,58,,2,,,2272.5360942,2018123613weS:8AM-8PM,,0,1777120181215001
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777120181215,2018,5,36,59,36,59,587,1,3,4,5,2,0.00,15,7,1,0,4,0,0,,,1777120181215002,5,6,1,,,,,Y,we,,1777120181215,1,1777120181215002,2,1,S:8AM-8PM,12,4,0,NASSAU,1553,161722,,,1,,8,2,1,17JAN19:08:35,8,8747010201,,0,,1,,46,,2,,,2272.5360942,2018123613weS:8AM-8PM,,0,1777120181215002
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777120181215,2018,5,36,59,36,59,587,1,3,4,5,2.5,0.00,50,12,1,0,1,0,0,,,1777120181215003,5,6,1,,,,,Y,we,,1777120181215,1,1777120181215003,2,1,S:8AM-8PM,12,6,0,NASSAU,1600,161722,,,1,,8,2,1,17JAN19:08:35,8,8747010201,,0,,1,,50,,2,,,2272.5360942,2018123613weS:8AM-8PM,,0,1777120181215003
,ATLANTIC HERRING,2018123613weS:8AM-8PM,2018636131777120181215,2018,5,36,59,36,59,587,1,3,4,5,3,0.00,50,20,1,0,1,0,0,,,1777120181215004,5,6,1,,,,,Y,we,,1777120181215,1,1777120181215004,2,1,S:8AM-8PM,12,9,0,NASSAU,1708,161722,,,1,,8,2,1,17JAN19:08:35,8,8747010201,,0,,1,,,,2,,,2162.6620301,2018123613weS:8AM-8PM,,0,1777120181215004
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,20,8,1,0,0,0,0,40,1,1731820181118001,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1030,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,62,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118001
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,59,36,103,58,6,4,1,1,2.5,,20,5,1,0,0,0,1,40,2,1731820181118002,5,6,2,1,5.00,,,Y,we,1,1731820181118,6,1731820181118001,,0,HEAD-BOAT,11,,,NASSAU,1031,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,74,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118002
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,59,36,103,58,6,4,1,1,2.5,0.00,30,15,1,0,0,0,1,40,2,1731820181118003,5,6,2,1,5.00,1,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,NASSAU,1032,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,35,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118003
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,30,8,1,0,0,0,1,40,2,1731820181118004,5,6,2,1,5.00,2,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1033,167680,,,1,,8,2,8,17JAN19:08:35,1,8835020102,,6,,1,,26,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118004
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,59,36,103,58,6,4,1,1,2.5,0.00,100,4,1,0,0,0,1,40,2,1731820181118005,5,6,2,1,5.00,7,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,NASSAU,1034,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,35,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118005
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,81,36,103,58,6,4,1,1,2.5,0.00,100,4,1,0,0,0,1,40,2,1731820181118006,5,6,2,1,5.00,1,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,QUEENS,1035,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,67,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118006
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,59,36,103,58,6,4,1,1,2.5,0.00,100,4,1,0,0,0,1,40,2,1731820181118007,5,6,2,1,5.00,2,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,NASSAU,1036,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,42,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118007
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,59,36,103,58,6,4,1,1,2.5,0.00,30,5,1,0,0,0,1,40,2,1731820181118008,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,NASSAU,1037,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,59,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118008
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,59,36,103,58,6,4,1,1,2.5,0.00,50,18,1,1,0,0,1,40,2,1731820181118009,5,6,2,1,5.00,2,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,0,3,NASSAU,1038,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,43,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118009
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,15,2,1,0,0,0,1,40,2,1731820181118010,5,6,2,1,5.00,5,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1039,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,41,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118010
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,100,10,1,0,0,0,1,40,2,1731820181118011,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1040,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,29,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118011
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,100,8,1,0,0,0,1,40,2,1731820181118012,5,6,2,1,5.00,2,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1041,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,2,,27,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118012
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,100,10,1,0,0,0,1,40,2,1731820181118013,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1042,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,28,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118013
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,1,,100,8,1,0,0,0,1,40,2,1731820181118014,5,6,2,1,5.00,,,Y,we,1,1731820181118,6,1731820181118001,,0,HEAD-BOAT,11,,,SUFFOLK,1043,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,2,,26,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118014
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,1.5,0.00,0,0,1,0,0,0,1,40,2,1731820181118015,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1044,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,2,,27,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118015
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,10,0,1,0,0,0,1,40,2,1731820181118016,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1045,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,32,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118016
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,5,0,1,0,0,0,1,40,2,1731820181118017,5,6,2,1,5.00,2,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,0,1,SUFFOLK,1046,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,34,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118017
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,,5,0,1,0,0,0,1,40,2,1731820181118018,5,6,2,1,5.00,,,Y,we,1,1731820181118,6,1731820181118001,,0,HEAD-BOAT,11,,,SUFFOLK,1047,167680,,,1,,8,2,8,17JAN19:08:35,1,8835020102,,6,,1,,13,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118018
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,5,2,1,0,0,0,1,40,2,1731820181118019,5,6,2,1,5.00,1,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1048,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,50,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118019
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,8,3,1,0,0,0,1,40,2,1731820181118020,5,6,2,1,5.00,1,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1049,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,19,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118020
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,14,4,1,0,0,0,1,40,2,1731820181118021,5,6,2,1,5.00,3,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1050,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,53,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118021
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,,14,4,1,0,0,0,1,40,2,1731820181118022,5,6,2,1,5.00,,,Y,we,1,1731820181118,6,1731820181118001,,0,HEAD-BOAT,11,,,SUFFOLK,1051,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,2,,53,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118022
,STRIPED BASS,2018113604weHEAD-BOAT,2018636041731820181118,2018,5,36,103,36,103,58,6,4,1,1,2.5,0.00,30,8,1,0,0,0,1,40,2,1731820181118023,5,6,2,1,5.00,5,,Y,we,1,1731820181118,6,1731820181118001,1,0,HEAD-BOAT,11,,,SUFFOLK,1052,167680,,,1,,8,1,8,17JAN19:08:35,1,8835020102,,6,,1,,61,,2,,,13.736375975,2018113604weHEAD-BOAT,,0,1731820181118023
